dataset,method,seed,experiment_group,credit_rule,local_steps,credit_dynamics_order,parallel_relaxation_rounds_per_batch,neighbor_jacobian_actions_per_batch,first_order_relaxation_rate,best_epoch,stopped_epoch,early_stopped,best_validation_loss,train_loss,train_accuracy,validation_loss,validation_accuracy,test_loss,test_accuracy,balanced_accuracy,macro_f1,elapsed_seconds,n_train,n_validation,n_test,n_features,n_classes,affine_depth,parameter_count,calibrated_local_coupling,calibration_target_energy,calibration_achieved_energy,wave_energy,metric_energy,edge_energy,metric_eig_min,metric_eig_max,metric_condition_bound
moons,CAT64-Momentum,8,core,cat,64,2,64,320,,54,74,True,0.13515758254573437,0.13394665117987042,0.9513888888888888,0.13515758254573437,0.95,0.1346788906094292,0.95,0.95,0.9499994444382716,11.607990299991798,720,180,300,2,2,6,2498,,,,,,,,,
moons,CAT64-Momentum,7,core,cat,64,2,64,320,,84,104,True,0.045203040291272804,0.07462509181713657,0.9777777777777777,0.045203040291272804,0.9888888888888889,0.13188533728586702,0.9466666666666667,0.9466666666666667,0.9466571834992887,16.467141000030097,720,180,300,2,2,6,2498,,,,,,,,,
moons,CAT64-Momentum,9,core,cat,64,2,64,320,,76,96,True,0.1352770152070709,0.08287558829137,0.9638888888888889,0.1352770152070709,0.9444444444444444,0.11102352703509558,0.9666666666666667,0.9666666666666667,0.9666607396870555,14.799663399986457,720,180,300,2,2,6,2498,,,,,,,,,
moons,CAT64-MWBP,0,core,cat,64,2,64,320,,49,69,True,0.11942649450072527,0.0806013960396185,0.9763888888888889,0.11942649450072527,0.9611111111111111,0.08091095573826242,0.9733333333333334,0.9733333333333334,0.9733321480954709,11.738287399988621,720,180,300,2,2,6,2498,,,,0.1224580041985176,0.6881075862890664,0.1309653154177808,-0.23577812985577568,0.8537379902645378,2.390763799087188
moons,CAT64-MWBP,3,core,cat,64,2,64,320,,70,90,True,0.1345960934241182,0.0905266125701026,0.9722222222222222,0.1345960934241182,0.9555555555555556,0.12561614638918797,0.9566666666666667,0.9566666666666667,0.9566623328999566,15.999605800025165,720,180,300,2,2,6,2498,,,,0.37240398361842203,0.5062699312772413,0.09698468403153886,-0.23576439126882795,0.644708297743677,2.022588549535718
moons,CAT64-MWBP,1,core,cat,64,2,64,320,,99,119,True,0.09394647696233795,0.09985975895083767,0.9652777777777778,0.09394647696233795,0.9611111111111111,0.09598867658076139,0.9733333333333334,0.9733333333333334,0.9733321480954709,21.252049900009297,720,180,300,2,2,6,2498,,,,0.2733003912200307,0.46525448301222716,0.09076073745277989,-0.23584747756614885,0.5279909063165491,1.8424030170832155
moons,CAT64-MWBP,2,core,cat,64,2,64,320,,126,146,True,0.09196452298394134,0.10483040227012093,0.9611111111111111,0.09196452298394134,0.9722222222222222,0.11815405166304473,0.9633333333333334,0.9633333333333334,0.9633296662999633,24.988740300002974,720,180,300,2,2,6,2498,,,,0.23417162381685097,0.6662796593215037,0.136007518948853,-0.23568730426742032,0.8281759493028544,2.3421998693762593
moons,CAT64-MWBP,4,core,cat,64,2,64,320,,97,117,True,0.06416427615752045,0.11437217176498127,0.9597222222222223,0.06416427615752045,0.9777777777777777,0.09747725975271629,0.96,0.96,0.9599982221432064,20.325861599994823,720,180,300,2,2,6,2498,,,,0.1272539476086142,0.6646039208440911,0.1252806181286516,-0.23581945012640984,0.8018942754882801,2.293710886553865
moons,CAT64-MWBP,6,core,cat,64,2,64,320,,76,96,True,0.09094125137023872,0.11640371525284234,0.9583333333333334,0.09094125137023872,0.9666666666666667,0.07763887903433776,0.9733333333333334,0.9733333333333334,0.9733321480954709,16.87017280003056,720,180,300,2,2,6,2498,,,,0.24938155309104026,0.4695199540989552,0.1117008349901773,-0.23585101934571828,0.6423012543990592,2.0188374359888224
moons,CAT64-MWBP,5,core,cat,64,2,64,320,,92,112,True,0.0890453137816616,0.11056284400824923,0.9527777777777777,0.0890453137816616,0.9611111111111111,0.1494328932227252,0.9433333333333334,0.9433333333333334,0.9432570455835068,19.2702724999981,720,180,300,2,2,6,2498,,,,0.10615257311049049,0.6858873484909356,0.14186175427491285,-0.23581146557336496,0.8316251327881452,2.348905038925712
moons,CAT64-MWBP,7,core,cat,64,2,64,320,,84,104,True,0.04532681172554383,0.07469167741059167,0.9777777777777777,0.04532681172554383,0.9888888888888889,0.13122935583193723,0.95,0.95,0.9499949994999499,18.772860199969728,720,180,300,2,2,6,2498,,,,0.24486294669432784,0.5565948143524692,0.10868367213243163,-0.235810379598714,0.7096550325101407,2.1305333121816052
moons,CAT64-MWBP,8,core,cat,64,2,64,320,,91,111,True,0.12994393273413965,0.1222242966737214,0.9513888888888888,0.12994393273413965,0.9555555555555556,0.12502279935331856,0.9466666666666667,0.9466666666666667,0.9466666666666667,19.43557219998911,720,180,300,2,2,6,2498,,,,0.3507261172441041,0.6855240430100354,0.10793851669127202,-0.23562389385296764,0.8188851555903275,2.3247377559888838
moons,CAT64-MWBP-local,0,core,cat,64,2,64,320,,49,69,True,0.11970244715066375,0.08099768468625296,0.9763888888888889,0.11970244715066375,0.9611111111111111,0.08128561491660453,0.9733333333333334,0.9733333333333334,0.9733321480954709,12.112405299965758,720,180,300,2,2,6,2498,,,,0.12535960533309937,2.553171275086754,2.553171275086754,-0.5997127488050675,1.982492229090219,7.8913244275949355
moons,CAT64-MWBP,9,core,cat,64,2,64,320,,76,96,True,0.13573473077388434,0.083245147424487,0.9638888888888889,0.13573473077388434,0.9388888888888889,0.11124313488650969,0.9633333333333334,0.9633333333333334,0.9633296662999633,16.679743800021242,720,180,300,2,2,6,2498,,,,0.0776968920007184,0.9233020991842618,0.16526622436416089,-0.23577429125241228,1.0069463370366116,2.702497924751028
moons,CAT64-MWBP-local,3,core,cat,64,2,64,320,,70,90,True,0.13452090208691206,0.09061943831171626,0.9722222222222222,0.13452090208691206,0.9555555555555556,0.1255152541296871,0.9566666666666667,0.9566666666666667,0.9566623328999566,16.31660170003306,720,180,300,2,2,6,2498,,,,0.33733177520360946,1.956016513472256,1.956016513472256,-0.5996055904995947,1.6048703581373993,5.833287638960352
moons,CAT64-MWBP-local,1,core,cat,64,2,64,320,,99,119,True,0.09389936126420816,0.09994421490063984,0.9652777777777778,0.09389936126420816,0.9611111111111111,0.09582227501584946,0.9733333333333334,0.9733333333333334,0.9733321480954709,20.84041339997202,720,180,300,2,2,6,2498,,,,0.3171424936452857,1.7448591013132893,1.7448591013132893,-0.5999444140932501,1.1057629155681483,3.914023463542317
moons,CAT64-MWBP-local,2,core,cat,64,2,64,320,,126,146,True,0.09146122354583068,0.104606917514871,0.9611111111111111,0.09146122354583068,0.9722222222222222,0.11781410992441906,0.9633333333333334,0.9633333333333334,0.9633296662999633,25.56926860002568,720,180,300,2,2,6,2498,,,,0.39937713172103023,2.200528587162988,2.200528587162988,-0.5994125751243601,1.8107633593702634,6.876712803620362
moons,CAT64-MWBP-local,4,core,cat,64,2,64,320,,97,117,True,0.06426655150040997,0.11442913023395375,0.9597222222222223,0.06426655150040997,0.9777777777777777,0.097564544394921,0.96,0.96,0.9599982221432064,21.409380200027954,720,180,300,2,2,6,2498,,,,0.1797444528246934,2.4910217339647565,2.4910217339647565,-0.5998491925705699,1.8492131072641418,7.094003430065742
moons,CAT64-MWBP-local,6,core,cat,64,2,64,320,,76,96,True,0.0909468851024504,0.11656008383826597,0.9583333333333334,0.0909468851024504,0.9666666666666667,0.07774379101422933,0.97,0.97,0.9699996666629629,16.183955600019544,720,180,300,2,2,6,2498,,,,0.3725254803935929,1.614955085608057,1.614955085608057,-0.5999293605402302,1.344045593171462,4.735938742072082
moons,CAT64-MWBP-local,7,core,cat,64,2,64,320,,84,104,True,0.04535402457606521,0.07471600320617001,0.9777777777777777,0.04535402457606521,0.9888888888888889,0.13095056061311006,0.95,0.95,0.9499949994999499,17.766714800032787,720,180,300,2,2,6,2498,,,,0.12777756412640892,1.969467901509525,1.969467901509525,-0.599674459026284,1.6301951650174105,5.953002411344709
moons,CAT64-MWBP-local,5,core,cat,64,2,64,320,,139,150,False,0.0881650593105804,0.1055781902962791,0.9625,0.0881650593105804,0.9666666666666667,0.1409257547808389,0.9533333333333334,0.9533333333333334,0.9533146591970121,25.95329179998953,720,180,300,2,2,6,2498,,,,0.02598552904649183,2.3354258924198072,2.3354258924198072,-0.5999566337640161,1.7595950442619634,6.603774255119018
moons,CAT64-MWBP-local,8,core,cat,64,2,64,320,,91,111,True,0.13028591506272452,0.12230698597149894,0.9513888888888888,0.13028591506272452,0.9555555555555556,0.12515962743350462,0.9466666666666667,0.9466666666666667,0.9466666666666667,19.776945199992042,720,180,300,2,2,6,2498,,,,0.2592868941184802,2.4493015872844994,2.4493015872844994,-0.5992317806680024,1.959169545364661,7.742472343536742
moons,CAT64-MWBP-local,9,core,cat,64,2,64,320,,76,96,True,0.13600896736717621,0.0833684872577179,0.9638888888888889,0.13600896736717621,0.9388888888888889,0.1112712661225416,0.9633333333333334,0.9633333333333334,0.9633296662999633,16.552376399980858,720,180,300,2,2,6,2498,,,,0.12549315640917497,2.6089705454836913,2.6089705454836913,-0.599551490976883,1.9999999999999996,8.001597368266225
moons,CAT64-MWBP-local-EM,0,core,cat,64,2,64,320,,49,69,True,0.11967742920801015,0.08099491170596068,0.9763888888888889,0.11967742920801015,0.9611111111111111,0.0812710108409432,0.9733333333333334,0.9733333333333334,0.9733321480954709,12.586067299998831,720,180,300,2,2,6,2498,2.23717529296875,0.2742769463492683,0.2743564483170907,0.06892850087175843,1.4341317255657255,1.4341317255657255,-0.44722458415216504,1.487687946177135,4.701727640520838
moons,CAT64-MWBP-local-EM,1,core,cat,64,2,64,320,,99,119,True,0.09390849732217603,0.09993213719998009,0.9652777777777778,0.09390849732217603,0.9611111111111111,0.09585131684893913,0.9733333333333334,0.9733333333333334,0.9733321480954709,20.73870829999214,720,180,300,2,2,6,2498,2.23717529296875,0.2737602725802877,0.27372493829844646,0.17546757408230174,0.9697902720030718,0.9697902720030718,-0.44739338376184246,0.8275055869695632,2.7729706339509588
moons,CAT64-MWBP-local-EM,3,core,cat,64,2,64,320,,70,90,True,0.13452292153714976,0.09060880609779384,0.9722222222222222,0.13452292153714976,0.9555555555555556,0.12553039128196475,0.9566666666666667,0.9566666666666667,0.9566623328999566,16.246032700000796,720,180,300,2,2,6,2498,2.23717529296875,0.2745718071116904,0.27454925805098546,0.18769420656565053,1.083512238494455,1.083512238494455,-0.4471349420578569,1.1926448612080462,3.7129393576174405
moons,CAT64-MWBP-local-EM,2,core,cat,64,2,64,320,,126,146,True,0.09151254148557324,0.10466167625463103,0.9611111111111111,0.09151254148557324,0.9722222222222222,0.1178612399941282,0.9633333333333334,0.9633333333333334,0.9633296662999633,26.388692200009245,720,180,300,2,2,6,2498,2.24881591796875,0.26006212190785216,0.2600835905947255,0.22339138982346338,1.2628374638559925,1.2628374638559925,-0.4493089514229927,1.3743166833766511,4.301227761348324
moons,CAT64-MWBP-local-EM,4,core,cat,64,2,64,320,,97,117,True,0.0642473959061303,0.11441576458941738,0.9597222222222223,0.0642473959061303,0.9777777777777777,0.09756244508912264,0.96,0.96,0.9599982221432064,20.696357600041665,720,180,300,2,2,6,2498,2.23717529296875,0.2744826505550676,0.27447117281380595,0.09972314757238286,1.3871529729554501,1.3871529729554501,-0.447320744539803,1.3811783297794182,4.318029912456011
moons,CAT64-MWBP-local-EM,6,core,cat,64,2,64,320,,76,96,True,0.09094053937373911,0.11652704491336661,0.9583333333333334,0.09094053937373911,0.9666666666666667,0.07771925076043772,0.97,0.97,0.9699996666629629,16.714680699980818,720,180,300,2,2,6,2498,2.2393579101562495,0.26814011630863865,0.26805604161172514,0.2116976543975809,0.9330458390899735,0.9330458390899735,-0.44781785859566636,1.0336109091845183,3.2711546096535393
moons,CAT64-MWBP-local-EM,5,core,cat,64,2,64,320,,139,150,False,0.08801309899497263,0.10546905607614324,0.9625,0.08801309899497263,0.9666666666666667,0.14086350881781792,0.9533333333333334,0.9533333333333334,0.9533146591970121,26.459108499984723,720,180,300,2,2,6,2498,2.2386303710937496,0.2724864276998704,0.27254085488868696,0.006464246179279886,1.4899307533130575,1.4899307533130575,-0.44769137434199907,1.4458316300689107,4.548595043031902
moons,CAT64-MWBP-local-EM,7,core,cat,64,2,64,320,,84,104,True,0.04535531248233341,0.07470992997005253,0.9777777777777777,0.04535531248233341,0.9888888888888889,0.1309926164479238,0.95,0.95,0.9499949994999499,18.455387099995278,720,180,300,2,2,6,2498,2.2444506835937497,0.25425149827151317,0.2541981808700401,0.058786802652703765,1.2146690539098206,1.2146690539098206,-0.448653349833132,1.3068034533719741,4.07294140582725
circles,BP-Momentum,0,core,bp,0,0,0,0,,93,113,True,0.013052100999324577,0.011671653015875694,0.9972222222222222,0.013052100999324577,1.0,0.016798265774601175,0.9933333333333333,0.9933333333333334,0.9933330370238678,0.8726628000149503,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,1,core,bp,0,0,0,0,,144,150,False,0.0028752413341287734,0.003924409356434326,1.0,0.0028752413341287734,1.0,0.01887126458692075,0.9933333333333333,0.9933333333333334,0.9933330370238678,1.031807400053367,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,2,core,bp,0,0,0,0,,147,150,False,0.002857931032351124,0.006503233257142286,1.0,0.002857931032351124,1.0,0.014040242829703136,0.9933333333333333,0.9933333333333333,0.9933333333333333,1.0998185999924317,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,3,core,bp,0,0,0,0,,134,150,False,0.00352768448258166,0.006656473647220761,0.9972222222222222,0.00352768448258166,1.0,0.021734153487061748,0.99,0.99,0.9899989998999901,1.1190045999828726,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,4,core,bp,0,0,0,0,,73,93,True,0.02151428523828867,0.01060595076074665,1.0,0.02151428523828867,0.9888888888888889,0.02453746782002483,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.6650167999905534,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,5,core,bp,0,0,0,0,,148,150,False,0.0040468219274685064,0.003106037678003291,1.0,0.0040468219274685064,1.0,0.0077845511226730104,0.9966666666666667,0.9966666666666666,0.9966666296292181,1.1178068000008352,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,6,core,bp,0,0,0,0,,148,150,False,0.0027919918038969626,0.006748672590009044,0.9986111111111111,0.0027919918038969626,1.0,0.003939588768009328,1.0,1.0,1.0,1.3239286000025459,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,7,core,bp,0,0,0,0,,105,125,True,0.01034492508220709,0.011203345883092868,0.9972222222222222,0.01034492508220709,0.9944444444444445,0.009715546845747308,1.0,1.0,1.0,1.0203493000008166,720,180,300,2,2,6,2498,,,,,,,,,
moons,CAT64-MWBP-local-EM,8,core,cat,64,2,64,320,,91,111,True,0.13026675946460314,0.12230506492857357,0.9513888888888888,0.13026675946460314,0.9555555555555556,0.1251521042077889,0.9466666666666667,0.9466666666666667,0.9466666666666667,20.183045300014783,720,180,300,2,2,6,2498,2.2386303710937496,0.27195506602274944,0.27199233370531595,0.14590982030072694,1.3902746330477032,1.3902746330477032,-0.44716171514263187,1.4795714646563574,4.671062415810089
circles,BP-Momentum,8,core,bp,0,0,0,0,,98,118,True,0.011525407201756701,0.01443617136412372,0.9944444444444445,0.011525407201756701,0.9944444444444445,0.009128808112474882,1.0,1.0,1.0,0.9111775000346825,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,0,core,bp,0,0,0,0,,36,56,True,0.00818676274297457,0.007848487476163929,0.9972222222222222,0.00818676274297457,1.0,0.015048723646950245,0.9933333333333333,0.9933333333333334,0.9933330370238678,0.43530950002605096,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Momentum,9,core,bp,0,0,0,0,,147,150,False,0.0034197657539933916,0.005397693232848161,0.9986111111111111,0.0034197657539933916,1.0,0.011310132875206278,0.9966666666666667,0.9966666666666666,0.9966666296292181,1.0537772999959998,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,1,core,bp,0,0,0,0,,50,70,True,0.0011134374762664233,0.0012815773560249759,1.0,0.0011134374762664233,1.0,0.020298481068572634,0.9966666666666667,0.9966666666666666,0.9966666296292181,0.6231740000075661,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,4,core,bp,0,0,0,0,,37,57,True,0.014562307650743568,0.011188168739107617,0.9944444444444445,0.014562307650743568,0.9888888888888889,0.023785389509163767,0.99,0.99,0.9899989998999901,0.45101150003029034,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,3,core,bp,0,0,0,0,,53,73,True,0.0032912584092838326,0.0017947712944472944,1.0,0.0032912584092838326,1.0,0.023416332144195112,0.99,0.99,0.9899989998999901,0.6545156000065617,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,2,core,bp,0,0,0,0,,77,97,True,0.0013101554270476378,0.0048320248522491106,0.9986111111111111,0.0013101554270476378,1.0,0.01130881020493093,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.8575866000028327,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,7,core,bp,0,0,0,0,,40,60,True,0.005298887906519596,0.008547609367678701,0.9986111111111111,0.005298887906519596,1.0,0.011253029805891298,0.9966666666666667,0.9966666666666666,0.9966666296292181,0.536640600010287,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,8,core,bp,0,0,0,0,,16,36,True,0.009549262949830137,0.021060573319910098,0.9916666666666667,0.009549262949830137,1.0,0.013650808620075425,1.0,1.0,1.0,0.30044800002360716,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,6,core,bp,0,0,0,0,,112,132,True,0.0005560138375966358,0.008020806897803287,0.9986111111111111,0.0005560138375966358,1.0,0.002147381956838944,1.0,1.0,1.0,1.0790808000019751,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,5,core,bp,0,0,0,0,,123,143,True,0.0007373129581160953,0.00021185895345946334,1.0,0.0007373129581160953,1.0,0.006596222738519267,0.9966666666666667,0.9966666666666666,0.9966666296292181,1.3645288000116125,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-Adam,9,core,bp,0,0,0,0,,73,93,True,0.0006382302723680073,0.00515610554156389,0.9958333333333333,0.0006382302723680073,1.0,0.02245341591252943,0.9933333333333333,0.9933333333333334,0.9933330370238678,0.7436212000320666,720,180,300,2,2,6,2498,,,,,,,,,
circles,BP-MWBP,0,core,bp,0,0,0,0,,93,113,True,0.013081777975314601,0.012273986510665486,0.9972222222222222,0.013081777975314601,1.0,0.01759966921018122,0.9933333333333333,0.9933333333333334,0.9933330370238678,2.7263273999560624,720,180,300,2,2,6,2498,,,,0.041361003311388,1.295794533936842,0.18377141308228861,-0.2358536366685756,1.1503265159512144,3.0311561733284274
moons,CAT64-MWBP-local-EM,9,core,cat,64,2,64,320,,76,96,True,0.13599605874218135,0.0833607599884307,0.9638888888888889,0.13599605874218135,0.9388888888888889,0.11127014447749986,0.9633333333333334,0.9633333333333334,0.9633296662999633,17.131182799988892,720,180,300,2,2,6,2498,2.28592041015625,0.1978893543478152,0.19788420649995042,0.06628341813023182,1.8890087398701016,1.8890087398701016,-0.4568437405630704,1.7525707436361273,5.856379543760354
circles,BP-MWBP,1,core,bp,0,0,0,0,,141,150,False,0.0030220254715888325,0.005338420352901278,0.9986111111111111,0.0030220254715888325,1.0,0.021281444548444363,0.9933333333333333,0.9933333333333334,0.9933330370238678,3.5751920000184327,720,180,300,2,2,6,2498,,,,0.2736710114873727,1.1561234234784052,0.15436665636888247,-0.2358644672110327,1.0684668067885712,2.839037309556577
circles,BP-MWBP,2,core,bp,0,0,0,0,,147,150,False,0.0024687973719370003,0.00602637788811214,1.0,0.0024687973719370003,1.0,0.012698195884913398,0.9933333333333333,0.9933333333333333,0.9933333333333333,3.902726000000257,720,180,300,2,2,6,2498,,,,0.0183790574351042,1.116229853037141,0.17784037373071865,-0.2358493710720523,1.0867079370075814,2.8807360847197265
circles,BP-MWBP,4,core,bp,0,0,0,0,,82,102,True,0.022297611980053405,0.009373353802314561,1.0,0.022297611980053405,0.9888888888888889,0.02189073376514931,0.99,0.99,0.9899998888876543,2.1547788999741897,720,180,300,2,2,6,2498,,,,0.02682635771942554,1.299575815553953,0.1864748754731675,-0.23586574756292,1.155484441650804,3.0437190863777337
circles,BP-MWBP,3,core,bp,0,0,0,0,,134,150,False,0.003678233121497349,0.006802067235620783,0.9972222222222222,0.003678233121497349,1.0,0.022405874654823396,0.99,0.99,0.9899989998999901,3.397320899995975,720,180,300,2,2,6,2498,,,,0.03805370493636714,1.2493360862092624,0.18341464445420957,-0.235861857511496,1.1348649275740703,2.9939136006072826
circles,BP-MWBP,5,core,bp,0,0,0,0,,148,150,False,0.005396883456499496,0.00429865834481346,1.0,0.005396883456499496,1.0,0.009422568745403826,0.9966666666666667,0.9966666666666666,0.9966666296292181,3.557483999989927,720,180,300,2,2,6,2498,,,,0.0016794332897265283,1.3545731492942281,0.19042402995703359,-0.2358660603247867,1.1774116513314372,3.0975831219201035
